policy,n_jobs_completed,avg_jct_min,p95_jct_min,makespan_min,mean_gpu_utilization,fragmentation_rate,backfill_admissions,cluster,n_hosts,boot_rep
Backfill_FIFO,700,3294.9306904761906,10229.42166666667,18005.250000000004,0.8251053222902573,0.016689847009735744,617,Saturn,4,31
Wind_proxy,700,2754.894428571429,8152.653333333332,16210.383333333335,0.9164636824854031,0.02086230876216968,617,Saturn,4,31
PredSched_LLM,700,1426.3260238095238,9048.816666666666,16936.066666666673,0.8771946814195347,0.1070931849791377,454,Saturn,4,31
FIFO,700,4165.487047619049,10895.544999999933,19717.216666666667,0.7914708951483175,0.04878048780487805,0,Saturn,4,32
QSSF_proxy,700,712.3336666666669,4702.845833333334,16640.516666666663,0.9378076076363813,0.052845528455284556,358,Saturn,4,32
RF_SRPT_proxy,700,669.9790238095238,4403.184166666667,16421.88333333333,0.95029314288962,0.06233062330623306,398,Saturn,4,32
Backfill_FIFO,700,1366.6603809523806,3439.293333333333,16967.71666666666,0.9197232268533481,0.023035230352303523,605,Saturn,4,32
Wind_proxy,700,1366.6603809523806,3439.293333333333,16967.71666666666,0.9197232268533481,0.023035230352303523,605,Saturn,4,32
PredSched_LLM,700,669.9790238095238,4403.184166666667,16421.88333333333,0.95029314288962,0.06233062330623306,398,Saturn,4,32
FIFO,700,7229.369023809523,12822.845833333331,27039.133333333335,0.6384091337062082,0.0677731673582296,0,Saturn,4,33
QSSF_proxy,700,763.6316190476192,4965.9225000000015,19444.51666666667,0.8877582293980051,0.048409405255878286,401,Saturn,4,33
RF_SRPT_proxy,700,757.0424523809523,5214.969999999998,19536.950000000004,0.8835580624150645,0.07745504840940526,318,Saturn,4,33
Backfill_FIFO,700,1994.4710476190467,5188.407499999993,19681.066666666673,0.8770881162013575,0.03734439834024896,578,Saturn,4,33
Wind_proxy,700,1994.4043571428563,5188.407499999993,19681.066666666673,0.8770881162013575,0.030428769017980636,569,Saturn,4,33
PredSched_LLM,700,757.0424523809523,5214.969999999998,19536.950000000004,0.8835580624150645,0.07745504840940526,318,Saturn,4,33
FIFO,700,6661.365880952381,9478.8625,22308.966666666667,0.617652151078266,0.0533515731874145,0,Saturn,4,34
QSSF_proxy,700,872.9386666666667,4662.631666666667,15057.416666666662,0.9151092484877329,0.02051983584131327,448,Saturn,4,34
RF_SRPT_proxy,700,885.4467380952383,4699.649999999998,15111.116666666665,0.9118572474789526,0.025991792065663474,507,Saturn,4,34
Backfill_FIFO,700,1710.883119047618,3763.1316666666653,15409.149999999994,0.8942207227523906,0.025991792065663474,604,Saturn,4,34
Wind_proxy,700,1710.883119047618,3763.1316666666653,15409.149999999994,0.8942207227523906,0.025991792065663474,604,Saturn,4,34
PredSched_LLM,700,885.4467380952383,4699.649999999998,15111.116666666665,0.9118572474789526,0.025991792065663474,507,Saturn,4,34
FIFO,700,5451.025642857143,9015.859999999999,18907.016666666666,0.6561805262332062,0.06482758620689655,0,Saturn,4,35
QSSF_proxy,700,624.8920476190477,3533.4141666666646,15105.333333333332,0.8213268699245295,0.06620689655172414,397,Saturn,4,35
RF_SRPT_proxy,700,637.328619047619,3621.828333333332,15137.716666666664,0.8195698478854693,0.04551724137931035,314,Saturn,4,35
Backfill_FIFO,700,1359.1929047619035,3628.731666666667,14698.349999999995,0.8440686298688854,0.012413793103448275,624,Saturn,4,35
Wind_proxy,700,1359.1929047619035,3628.731666666667,14698.349999999995,0.8440686298688854,0.012413793103448275,624,Saturn,4,35
PredSched_LLM,700,637.328619047619,3621.828333333332,15137.716666666664,0.8195698478854693,0.04551724137931035,314,Saturn,4,35
FIFO,700,4378.892857142856,7977.350833333331,17962.766666666666,0.6807193363401705,0.06153846153846154,0,Saturn,4,36
QSSF_proxy,700,1038.5281904761905,7155.564166666663,13664.083333333332,0.8948717821661415,0.07972027972027972,399,Saturn,4,36
RF_SRPT_proxy,700,957.3874761904761,5966.567499999998,14759.166666666664,0.8284751355090061,0.07552447552447553,376,Saturn,4,36
Backfill_FIFO,700,1455.275238095238,4597.773333333332,13584.55,0.9001109793233246,0.027972027972027972,614,Saturn,4,36
Wind_proxy,700,1455.275238095238,4597.773333333332,13584.55,0.9001109793233246,0.027972027972027972,614,Saturn,4,36
PredSched_LLM,700,957.3874761904761,5966.567499999998,14759.166666666664,0.8284751355090061,0.07552447552447553,376,Saturn,4,36
FIFO,700,2927.9822857142867,5325.3891666666705,15674.050000000003,0.6181863560577305,0.06582633053221289,0,Saturn,4,37
QSSF_proxy,700,630.0740000000002,4381.395833333325,11387.933333333338,0.8508553370087637,0.07703081232492998,398,Saturn,4,37
RF_SRPT_proxy,700,585.9337857142857,4263.016666666669,11505.466666666667,0.8421634806208065,0.056022408963585436,378,Saturn,4,37
Backfill_FIFO,700,1144.1229047619045,3490.3583333333336,11934.633333333335,0.8118794757693995,0.04201680672268908,626,Saturn,4,37
Wind_proxy,700,1144.1229047619045,3490.3583333333336,11934.633333333335,0.8118794757693995,0.04201680672268908,626,Saturn,4,37
PredSched_LLM,700,585.9337857142857,4263.016666666669,11505.466666666667,0.8421634806208065,0.056022408963585436,378,Saturn,4,37
FIFO,700,9183.99097619048,15789.200833333338,26029.600000000006,0.7364424179587853,0.05761316872427984,0,Saturn,4,38
QSSF_proxy,700,1349.724261904762,7079.289999999993,20522.750000000007,0.9340513119586795,0.05898491083676269,365,Saturn,4,38
RF_SRPT_proxy,700,1354.9624047619052,6911.089999999999,20781.28333333334,0.9224310768022828,0.03429355281207133,432,Saturn,4,38
Backfill_FIFO,700,2658.9993333333323,7366.320833333329,20493.25,0.9353958773010626,0.019204389574759947,664,Saturn,4,38
Wind_proxy,700,2862.6994047619055,7301.323333333333,20456.23333333334,0.9370885270096962,0.02606310013717421,608,Saturn,4,38
PredSched_LLM,700,1354.9624047619052,6911.089999999999,20781.28333333334,0.9224310768022828,0.03429355281207133,432,Saturn,4,38
FIFO,700,6814.906261904761,16950.373333333268,30455.783333333336,0.6793314296627844,0.0653061224489796,0,Saturn,4,39
QSSF_proxy,700,822.3101666666669,4501.664999999997,22834.26666666667,0.9060755545758714,0.04897959183673469,429,Saturn,4,39
RF_SRPT_proxy,700,807.7017857142857,4538.385833333332,22833.450000000004,0.9061079614921677,0.050340136054421766,500,Saturn,4,39
Backfill_FIFO,700,1526.8255238095235,3240.6491666666666,22254.166666666668,0.9296942520127319,0.00816326530612245,664,Saturn,4,39
Wind_proxy,700,1526.8255238095235,3240.6491666666666,22254.166666666668,0.9296942520127319,0.00816326530612245,664,Saturn,4,39
PredSched_LLM,700,807.7017857142857,4538.385833333332,22833.450000000004,0.9061079614921677,0.050340136054421766,500,Saturn,4,39
FIFO,700,67.9425,195.86916666666679,10704.1,0.01624289578379598,0.036061026352288486,0,Saturn,259,0
QSSF_proxy,700,67.9425,195.86916666666679,10704.1,0.01624289578379598,0.036061026352288486,0,Saturn,259,0
RF_SRPT_proxy,700,67.9425,195.86916666666679,10704.1,0.01624289578379598,0.036061026352288486,0,Saturn,259,0
Backfill_FIFO,700,67.9425,195.86916666666679,10704.1,0.01624289578379598,0.036061026352288486,0,Saturn,259,0
Wind_proxy,700,67.9425,195.86916666666679,10704.1,0.01624289578379598,0.033287101248266296,0,Saturn,259,0
PredSched_LLM,700,67.9425,195.86916666666679,10704.1,0.01624289578379598,0.036061026352288486,0,Saturn,259,0
FIFO,700,81.38414285714285,240.37916666666516,10704.1,0.015274121198486616,0.04596100278551532,0,Saturn,259,1
QSSF_proxy,700,81.38414285714285,240.37916666666516,10704.1,0.015274121198486616,0.04596100278551532,0,Saturn,259,1
RF_SRPT_proxy,700,81.38414285714285,240.37916666666516,10704.1,0.015274121198486616,0.04596100278551532,0,Saturn,259,1
Backfill_FIFO,700,81.38414285714285,240.37916666666516,10704.1,0.015274121198486616,0.04596100278551532,0,Saturn,259,1
Wind_proxy,700,81.38414285714285,240.37916666666516,10704.1,0.015274121198486616,0.06267409470752089,0,Saturn,259,1
PredSched_LLM,700,81.38414285714285,240.37916666666516,10704.1,0.015274121198486616,0.04596100278551532,0,Saturn,259,1
FIFO,700,100.5905,362.97333333332995,10704.1,0.02388012095390579,0.04246575342465753,0,Saturn,259,2
QSSF_proxy,700,100.5905,362.97333333332995,10704.1,0.02388012095390579,0.04246575342465753,0,Saturn,259,2
RF_SRPT_proxy,700,100.5905,362.97333333332995,10704.1,0.02388012095390579,0.04246575342465753,0,Saturn,259,2
Backfill_FIFO,700,100.5905,362.97333333332995,10704.1,0.02388012095390579,0.04246575342465753,0,Saturn,259,2
Wind_proxy,700,100.5905,362.97333333332995,10704.1,0.02388012095390579,0.05342465753424658,0,Saturn,259,2
PredSched_LLM,700,100.5905,362.97333333332995,10704.1,0.02388012095390579,0.038356164383561646,0,Saturn,259,2
FIFO,700,123.96716666666666,434.66666666666663,10704.1,0.019696341772695684,0.04450625869262865,0,Saturn,259,3
QSSF_proxy,700,123.96716666666666,434.66666666666663,10704.1,0.019696341772695684,0.04450625869262865,0,Saturn,259,3
RF_SRPT_proxy,700,123.96716666666666,434.66666666666663,10704.1,0.019696341772695684,0.04450625869262865,0,Saturn,259,3
Backfill_FIFO,700,123.96716666666666,434.66666666666663,10704.1,0.019696341772695684,0.04450625869262865,0,Saturn,259,3
Wind_proxy,700,123.96716666666666,434.66666666666663,10704.1,0.019696341772695684,0.04450625869262865,0,Saturn,259,3
PredSched_LLM,700,123.96716666666666,434.66666666666663,10704.1,0.019696341772695684,0.04728789986091794,0,Saturn,259,3
FIFO,700,90.63080952380952,221.6225,10704.1,0.01529754436701308,0.053445850914205346,0,Saturn,259,4
QSSF_proxy,700,90.63080952380952,221.6225,10704.1,0.01529754436701308,0.053445850914205346,0,Saturn,259,4
RF_SRPT_proxy,700,90.63080952380952,221.6225,10704.1,0.01529754436701308,0.053445850914205346,0,Saturn,259,4
Backfill_FIFO,700,90.63080952380952,221.6225,10704.1,0.01529754436701308,0.053445850914205346,0,Saturn,259,4
Wind_proxy,700,90.63080952380952,221.6225,10704.1,0.01529754436701308,0.06047819971870605,0,Saturn,259,4
PredSched_LLM,700,90.63080952380952,221.6225,10704.1,0.01529754436701308,0.053445850914205346,0,Saturn,259,4
FIFO,700,110.45959523809525,387.4,10704.1,0.026769593855453487,0.034482758620689655,0,Saturn,259,5
QSSF_proxy,700,110.45959523809525,387.4,10704.1,0.026769593855453487,0.03586206896551724,0,Saturn,259,5
RF_SRPT_proxy,700,110.45959523809525,387.4,10704.1,0.026769593855453487,0.03586206896551724,0,Saturn,259,5
Backfill_FIFO,700,110.45959523809525,387.4,10704.1,0.026769593855453487,0.034482758620689655,0,Saturn,259,5
Wind_proxy,700,110.45959523809525,387.4,10704.1,0.026769593855453487,0.031724137931034485,0,Saturn,259,5
PredSched_LLM,700,110.45959523809525,387.4,10704.1,0.026769593855453487,0.031724137931034485,0,Saturn,259,5
FIFO,700,89.98788095238095,340.0099999999991,9178.983333333334,0.020246408859935415,0.03021978021978022,0,Saturn,259,6
QSSF_proxy,700,89.98788095238095,340.0099999999991,9178.983333333334,0.020246408859935415,0.03021978021978022,0,Saturn,259,6
RF_SRPT_proxy,700,89.98788095238095,340.0099999999991,9178.983333333334,0.020246408859935415,0.03021978021978022,0,Saturn,259,6
Backfill_FIFO,700,89.98788095238095,340.0099999999991,9178.983333333334,0.020246408859935415,0.03021978021978022,0,Saturn,259,6
Wind_proxy,700,89.98788095238095,340.0099999999991,9178.983333333334,0.020246408859935415,0.028846153846153848,0,Saturn,259,6
PredSched_LLM,700,89.98788095238095,340.0099999999991,9178.983333333334,0.020246408859935415,0.03159340659340659,0,Saturn,259,6
FIFO,700,80.0662142857143,279.8374999999999,10704.1,0.015285259414845292,0.049930651872399444,0,Saturn,259,7
QSSF_proxy,700,80.0662142857143,279.8374999999999,10704.1,0.015285259414845292,0.056865464632454926,0,Saturn,259,7
RF_SRPT_proxy,700,80.0662142857143,279.8374999999999,10704.1,0.015285259414845292,0.056865464632454926,0,Saturn,259,7
Backfill_FIFO,700,80.0662142857143,279.8374999999999,10704.1,0.015285259414845292,0.049930651872399444,0,Saturn,259,7
Wind_proxy,700,80.0662142857143,279.8374999999999,10704.1,0.015285259414845292,0.04576976421636616,0,Saturn,259,7
PredSched_LLM,700,80.0662142857143,279.8374999999999,10704.1,0.015285259414845292,0.056865464632454926,0,Saturn,259,7
FIFO,700,107.63280952380951,284.17249999999785,10704.1,0.017069952309136355,0.03486750348675035,0,Saturn,259,8
QSSF_proxy,700,107.63280952380951,284.17249999999785,10704.1,0.017069952309136355,0.03486750348675035,0,Saturn,259,8
RF_SRPT_proxy,700,107.63280952380951,284.17249999999785,10704.1,0.017069952309136355,0.03486750348675035,0,Saturn,259,8
Backfill_FIFO,700,107.63280952380951,284.17249999999785,10704.1,0.017069952309136355,0.03486750348675035,0,Saturn,259,8
Wind_proxy,700,107.63280952380951,284.17249999999785,10704.1,0.017069952309136355,0.04184100418410042,0,Saturn,259,8
PredSched_LLM,700,107.63280952380951,284.17249999999785,10704.1,0.017069952309136355,0.03486750348675035,0,Saturn,259,8
FIFO,700,96.63764285714286,340.0099999999991,9178.983333333334,0.02140947493918685,0.05263157894736842,0,Saturn,259,9
QSSF_proxy,700,96.63764285714286,340.0099999999991,9178.983333333334,0.02140947493918685,0.05263157894736842,0,Saturn,259,9
RF_SRPT_proxy,700,96.63764285714286,340.0099999999991,9178.983333333334,0.02140947493918685,0.05263157894736842,0,Saturn,259,9
Backfill_FIFO,700,96.63764285714286,340.0099999999991,9178.983333333334,0.02140947493918685,0.05263157894736842,0,Saturn,259,9
Wind_proxy,700,96.63764285714286,340.0099999999991,9178.983333333334,0.02140947493918685,0.04709141274238227,0,Saturn,259,9
PredSched_LLM,700,96.63764285714286,340.0099999999991,9178.983333333334,0.02140947493918685,0.05263157894736842,0,Saturn,259,9
FIFO,700,102.73445238095239,274.1500000000001,10704.1,0.017453566998834703,0.040446304044630406,0,Saturn,259,10
QSSF_proxy,700,102.73445238095239,274.1500000000001,10704.1,0.017453566998834703,0.040446304044630406,0,Saturn,259,10
RF_SRPT_proxy,700,102.73445238095239,274.1500000000001,10704.1,0.017453566998834703,0.040446304044630406,0,Saturn,259,10
Backfill_FIFO,700,102.73445238095239,274.1500000000001,10704.1,0.017453566998834703,0.040446304044630406,0,Saturn,259,10
Wind_proxy,700,102.73445238095239,274.1500000000001,10704.1,0.017453566998834703,0.044630404463040445,0,Saturn,259,10
PredSched_LLM,700,102.73445238095239,274.1500000000001,10704.1,0.017453566998834703,0.040446304044630406,0,Saturn,259,10
FIFO,700,77.94371428571428,238.73333333333332,7286.783333333333,0.031243914015690308,0.04979253112033195,0,Saturn,259,11
QSSF_proxy,700,77.9437142857143,238.73333333333332,7286.783333333333,0.031243914015690308,0.04979253112033195,0,Saturn,259,11
RF_SRPT_proxy,700,77.9437142857143,238.73333333333332,7286.783333333333,0.031243914015690308,0.04979253112033195,0,Saturn,259,11
Backfill_FIFO,700,77.94371428571428,238.73333333333332,7286.783333333333,0.031243914015690308,0.04979253112033195,0,Saturn,259,11
Wind_proxy,700,77.94371428571428,238.73333333333332,7286.783333333333,0.031243914015690308,0.04979253112033195,0,Saturn,259,11
PredSched_LLM,700,77.9437142857143,238.73333333333332,7286.783333333333,0.031243914015690308,0.04979253112033195,0,Saturn,259,11
FIFO,700,63.98183333333332,235.68999999999983,7286.783333333333,0.020434008168365096,0.040446304044630406,0,Saturn,259,12
QSSF_proxy,700,63.98183333333332,235.68999999999983,7286.783333333333,0.020434008168365096,0.040446304044630406,0,Saturn,259,12
RF_SRPT_proxy,700,63.98183333333332,235.68999999999983,7286.783333333333,0.020434008168365096,0.040446304044630406,0,Saturn,259,12
Backfill_FIFO,700,63.98183333333332,235.68999999999983,7286.783333333333,0.020434008168365096,0.040446304044630406,0,Saturn,259,12
Wind_proxy,700,63.98183333333332,235.68999999999983,7286.783333333333,0.020434008168365096,0.02789400278940028,0,Saturn,259,12
PredSched_LLM,700,63.98183333333332,235.68999999999983,7286.783333333333,0.020434008168365096,0.040446304044630406,0,Saturn,259,12
FIFO,700,84.04288095238097,284.17249999999785,7286.783333333333,0.031751646218877966,0.02063273727647868,0,Saturn,259,13
QSSF_proxy,700,84.04288095238094,284.17249999999785,7286.783333333333,0.031751646218877966,0.02063273727647868,0,Saturn,259,13
RF_SRPT_proxy,700,84.04288095238094,284.17249999999785,7286.783333333333,0.031751646218877966,0.02063273727647868,0,Saturn,259,13
Backfill_FIFO,700,84.04288095238097,284.17249999999785,7286.783333333333,0.031751646218877966,0.02063273727647868,0,Saturn,259,13
Wind_proxy,700,84.04288095238097,284.17249999999785,7286.783333333333,0.031751646218877966,0.01925722145804677,0,Saturn,259,13
PredSched_LLM,700,84.04288095238094,284.17249999999785,7286.783333333333,0.031751646218877966,0.02063273727647868,0,Saturn,259,13
FIFO,700,97.34130952380951,360.19749999999914,10704.1,0.02569513997553253,0.04065040650406504,0,Saturn,259,14
QSSF_proxy,700,97.34130952380951,360.19749999999914,10704.1,0.02569513997553253,0.04065040650406504,0,Saturn,259,14
RF_SRPT_proxy,700,97.34130952380951,360.19749999999914,10704.1,0.02569513997553253,0.04065040650406504,0,Saturn,259,14
Backfill_FIFO,700,97.34130952380951,360.19749999999914,10704.1,0.02569513997553253,0.04065040650406504,0,Saturn,259,14
Wind_proxy,700,97.34130952380951,360.19749999999914,10704.1,0.02569513997553253,0.04336043360433604,0,Saturn,259,14
PredSched_LLM,700,97.34130952380951,360.19749999999914,10704.1,0.02569513997553253,0.04200542005420054,0,Saturn,259,14
FIFO,700,90.40214285714285,271.77499999999975,10704.1,0.019856095747576585,0.027777777777777776,0,Saturn,259,15
QSSF_proxy,700,90.40214285714285,271.77499999999975,10704.1,0.019856095747576585,0.027777777777777776,0,Saturn,259,15
RF_SRPT_proxy,700,90.40214285714285,271.77499999999975,10704.1,0.019856095747576585,0.027777777777777776,0,Saturn,259,15
Backfill_FIFO,700,90.40214285714285,271.77499999999975,10704.1,0.019856095747576585,0.027777777777777776,0,Saturn,259,15
Wind_proxy,700,90.40214285714285,271.77499999999975,10704.1,0.019856095747576585,0.018055555555555554,0,Saturn,259,15
PredSched_LLM,700,90.40214285714285,271.77499999999975,10704.1,0.019856095747576585,0.025,0,Saturn,259,15
FIFO,700,98.22395238095237,389.76333333333116,9178.983333333334,0.02560927945456733,0.0319001386962552,0,Saturn,259,16
QSSF_proxy,700,98.22395238095237,389.76333333333116,9178.983333333334,0.02560927945456733,0.0319001386962552,0,Saturn,259,16
RF_SRPT_proxy,700,98.22395238095237,389.76333333333116,9178.983333333334,0.02560927945456733,0.0319001386962552,0,Saturn,259,16
Backfill_FIFO,700,98.22395238095237,389.76333333333116,9178.983333333334,0.02560927945456733,0.0319001386962552,0,Saturn,259,16
