policy,n_jobs_completed,avg_jct_min,p95_jct_min,makespan_min,mean_gpu_utilization,fragmentation_rate,backfill_admissions,n_hosts,boot_rep
Oracle_SRPT,656,111.70083841463415,397.0,9047.0,0.24023827189491917,0.005012531328320802,0,120,21
Oracle_SRPT,656,150.05719512195125,535.25,10115.0,0.20423707571263794,0.007375034143676591,14,120,22
Oracle_SRPT,656,126.88666158536587,700.0,10115.0,0.17000772367770636,0.00361794500723589,9,120,23
Oracle_SRPT,656,93.03629573170731,379.5,6257.0,0.3711314910633423,0.01583873290136789,10,120,24
Oracle_SRPT,656,127.06193597560976,397.0,9047.0,0.2639636804097123,0.006735896716250351,0,120,25
Oracle_SRPT,656,119.47932926829269,602.5,9047.0,0.15471390378025854,0.019567979669631513,1,120,26
Oracle_SRPT,656,137.53271341463415,627.5,9047.0,0.35409933311226566,0.004702627939142462,4,120,27
Oracle_SRPT,656,126.69466463414633,393.25,10115.0,0.2809043798401713,0.0036363636363636364,2,120,28
Oracle_SRPT,656,89.55128048780489,375.0,10115.0,0.0907392774756962,0.0038928326081978477,4,120,29
Oracle_SRPT,656,170.5175762195122,859.75,10115.0,0.32593495015653323,0.005115778136779752,53,120,30
Oracle_SRPT,656,119.77856707317072,622.0,9047.0,0.22558121246453702,0.0011723329425556857,11,120,31
Oracle_SRPT,656,191.6989481707317,902.5,10115.0,0.36298297083539294,0.005038387715930902,46,120,32
Oracle_SRPT,656,127.00707317073173,602.5,10115.0,0.28080105247981535,0.005363237445148708,14,120,33
Oracle_SRPT,656,151.13838414634148,602.5,10115.0,0.23087788659581476,0.018295739348370928,1,120,34
Oracle_SRPT,656,136.392881097561,394.0,10115.0,0.26422015673916627,0.016815286624203823,5,120,35
Oracle_SRPT,656,124.64740853658539,406.0,9047.0,0.2747030023764783,0.0103359173126615,24,120,36
Oracle_SRPT,656,163.76617378048783,898.0,10115.0,0.2924111643186687,0.005050505050505051,6,120,37
Oracle_SRPT,656,203.92179878048782,897.2525,10115.0,0.32187427397429563,0.0017595307917888563,68,120,38
Oracle_SRPT,656,138.10650914634147,535.25,10115.0,0.22182283222112378,0.002506265664160401,28,120,39
Oracle_SRPT,656,141.58028963414637,700.0,10115.0,0.21129039689405188,0.001951219512195122,26,120,40
Oracle_SRPT,656,149.2528201219512,753.0,6267.0,0.5963826907478328,0.01857896058247552,204,120,41
Oracle_SRPT,656,169.68227134146343,749.5,10115.0,0.3029642383423959,0.021464985242822646,23,120,42
Oracle_SRPT,656,190.07125000000002,1071.7525,10160.0,0.37570642224409445,0.004495055439017081,135,120,43
Oracle_SRPT,656,160.16733231707317,651.0,10115.0,0.258850057670127,0.001941276389225916,5,120,44
Oracle_SRPT,656,145.81974085365854,700.0,10115.0,0.23476910734882203,0.022465753424657533,36,120,45
Oracle_SRPT,656,152.2878963414634,515.0,10115.0,0.32933558040863403,0.005835156819839533,1,120,46
Oracle_SRPT,656,115.50847560975609,282.0,10115.0,0.16601957694842648,0.006934481109516977,9,120,47
Oracle_SRPT,656,113.0969512195122,397.5,9047.0,0.23277993856158588,0.006738260686460307,4,120,48
Oracle_SRPT,656,125.58783536585365,645.75,9047.0,0.2735726023359494,0.0028321318228630276,3,120,49
Oracle_SRPT,656,128.438368902439,608.0,10115.0,0.18469373970176303,0.004188969048173144,11,120,50
Oracle_SRPT,656,125.92001524390245,650.0,10115.0,0.2100226705388037,0.019577537351880475,0,120,51
Oracle_SRPT,656,105.17147865853657,307.0,9047.0,0.18301015414870486,0.00273224043715847,11,120,52
Oracle_SRPT,656,199.77670731707317,975.0,10115.0,0.4478547443977591,0.005330748727889508,84,120,53
Oracle_SRPT,656,125.92483231707317,419.25,10115.0,0.25448078554951387,0.005821311060491015,14,120,54
Oracle_SRPT,656,170.74792682926832,928.75,10115.0,0.2549750504613611,0.0065090041223692776,8,120,55
Oracle_SRPT,656,172.73698170731709,1047.0,10115.0,0.38805594517218645,0.021251819505094614,32,120,56
Oracle_SRPT,656,125.92643292682928,645.5,10115.0,0.226236513428901,0.01371769383697813,11,120,57
Oracle_SRPT,656,169.1947713414634,823.0,9047.0,0.31439294103017595,0.019916142557651992,40,120,58
Oracle_SRPT,656,157.94810975609758,776.0,10115.0,0.3300969887955181,0.005209761447765287,60,120,59
Oracle_SRPT,656,125.46596036585366,608.0,6257.0,0.3466061594347663,0.006034274680183442,30,120,60
Oracle_SRPT,656,102.41836890243901,393.25,9047.0,0.2514278179230683,0.006174305390643553,18,120,61
